0x36911f9 AL_ADPCM_WAVE
0x38e2562 Bg_Market_Step_actor_draw
0x38e257c DNutsCheck
0x38e2587 link_anchor_back_hitR_anim_tbl_rom_trs_info
0x38e25b3 Aob_eye01_txt
0x38e25c1 zexl_000_01264
0x38e25d0 zel5000_5034
0x38e25dd Nes_pal_exl_10428
0x38e25ef _object_daiSegmentRomStart
0x38e260a _ovl_En_JsSegmentEnd
0x38e261f .Z2_INISIE_R_room_2.data.keep
0x38e263d _scene_texture_07SegmentDataEnd
0x38e265d _object_efc_twSegmentBssStart
0x38e267b z2_f41_d2_rb23_rgb_rgba16
0x38e2695 z2_omoya_evw_anime
0x38e26a8 am_hahen_v
0x38e26b3 move_kumo30
0x38e26bf link_fighter_Lpierce_kiru_end_anim_tbl_rom_trs_info
0x38e26f3 Nes_pal_exl_03543
0x38e2705 Nes_pal_exl_03113
0x38e2717 pn_tamahakidf_anim_tbl
0x38e272e _object_gi_breemaskSegmentStart
0x38e274e _ovl_En_DragonSegmentEnd
0x38e2767 _z2_omoya_room_0SegmentTextEnd
0x38e2786 z2_kajiya_grp_bread
0x38e279a z2_20sichitai2_grp_r01_ji2
0x38e27b5 po_body_v
0x38e27bf z2_hagu_modelT
0x38e27ce fr_footL_model
0x38e27dd in_Rmayu_xx_model
0x38e27ef En_Talk_Gibud_revive_init
0x38e2809 mode_backjump
0x38e2817 Demo_Effect_actor_move
0x38e282e n9_txt
0x38e2835 zexl_000_01669
0x38e2844 Nes_pal_exl_10429
0x38e2856 _ovl_Dm_Char01SegmentRomStart
0x38e2874 _ovl_Boss_07SegmentEnd
0x38e288b .ovl_En_Egblock.text.keep
0x38e28a5 .ovl_En_Tubo_Trap.data.keep
0x38e28c1 _object_dhouseSegmentTextEnd
0x38e28de _ovl_En_Firefly2SegmentBssStart
0x38e28fe z2_ichiba_grp_g759__edge
0x38e2917 ds2n_ashiL3_model
0x38e2929 g_fire1_1_txt
0x38e2937 zexl_000_04508
0x38e2946 Nes_pal_exl_08323
0x38e2958 link_normal_side_walk_free_anim_tbl
0x38e297c gspF3DLX2_Rej_fifoTextStart
0x38e2998 z2_clocktower_d2_k06_rgb_rgba16
0x38e29b8 z2_backtown_grp_hous021
0x38e29d0 Z2_SEA_grp_BLU0b_ROL01
0x38e29e7 m2_DP_MOKUbase_pal
0x38e29fa ge1_Rte2_model
0x38e2a09 Sw_turn
0x38e2a11 face03_get_model
0x38e2a22 zexl_000_03339
0x38e2a31 zel4000_4012
0x38e2a3e Nes_pal_exl_04653
0x38e2a50 _object_usiyaneSegmentRomStart
0x38e2a6f _object_tanron3SegmentEnd
0x38e2a89 _z2_boti_room_1SegmentTextEnd
0x38e2aa7 _object_redead_objSegmentDataEnd
0x38e2ac8 _ovl_Demo_SyotenSegmentDataEnd
0x38e2ae7 Z2_DANPEI_grp_room07_kabe1
0x38e2b02 z2_f01_d2_ronyama02_int_i4
0x38e2b1d sb1_xx_model
0x38e2b2a En_Hgo_talking
0x38e2b39 mode_defence
0x38e2b46 partvtx_mapg_ysz
0x38e2b57 restartCameraStoped
0x38e2b6b zexl_000_01113
0x38e2b7a zexl_000_07060
0x38e2b89 zel0100_0106
0x38e2b96 link_fighter_wait2waitR_long_anim_tbl
0x38e2bbc _z2_8itemshop_room_0SegmentRomStart
0x38e2be0 .ovl_Obj_Comb.text.keep
0x38e2bf8 _object_gi_truth_maskSegmentBssEnd
0x38e2c1b z2_16goron_house_BGDataInfo
0x38e2c37 Z2_MITURIN_grp_MOKU06
0x38e2c4d Z2_hakashita_1_ground_shape_status
0x38e2c70 face01_01_4cin_txt_pal
0x38e2c87 js_atama_model
0x38e2c96 i1_LFarm2_grp_DXFdata
0x38e2cac tl_mogaki02_soft_anim_tbl_info
0x38e2ccb Bg_Numa_Hana_actor_move
0x38e2ce3 sys_cfb1l
0x38e2ced Obj_Takaraya_Wall_Profile
0x38e2d07 zexl_000_03663
0x38e2d16 _object_link_zoraSegmentTextStart
0x38e2d38 _ovl_En_ZotSegmentDataStart
0x38e2d54 Z2_DANPEI_Y2_brock03_txt_pal
0x38e2d71 z2_fisherman_0_ground_shape_status
0x38e2d94 z2_33zoracity_grp_heri
0x38e2dab z2_20sichitai2_grp_r00_under2
0x38e2dc9 m2_GEARpro_pal
0x38e2dd8 zl1_atama_xx_model
0x38e2deb tk_eye02_txt
0x38e2df8 last2_hensin_soft_anim_tbl_info
0x38e2e18 bug_body_2
0x38e2e23 mode_start_return_init
0x38e2e3a zexl_000_13245
0x38e2e49 zel0100_0181
0x38e2e56 _sys_cfb0hSegmentTextEnd
0x38e2e6f Nes_pal_exl_01902
0x38e2e81 _ovl_Bg_Hakugin_ElvpoleSegmentRomEnd
0x38e2ea6 z2_musichouse_u2_o_burasi
0x38e2ec0 z2_30gyoson_evw_anime
0x38e2ed6 Z2_PIRATE_grp_room07_room
0x38e2ef0 Z2_PIRATE_Y2_KF_teppan03_txt
0x38e2f0d Obj_Hgdoor_actor_draw
0x38e2f23 move_alien_kidnap_cow
0x38e2f39 g_haka_thunder0_7_txt
0x38e2f4f zexl_000_06448
0x38e2f5e OcaWarpJumpProc
0x38e2f6e zel4000_4010
0x38e2f7b _object_zoraeggSegmentStart
0x38e2f97 .ovl_En_Light.data.keep
0x38e2faf _ovl_Bg_Ikana_BlockSegmentDataEnd
0x38e2fd1 z2_ikanamae_n2_siba01_rgb_rgba16
0x38e2ff2 z2_22dekucity_grp_r01_t3
0x38e300b viva10_pic_i4
0x38e3019 En_Nnh_actor_ct
0x38e3029 anj_omen_soft_anim_tbl_info
0x38e3045 syateki_wf_wait
0x38e3055 g_hit2_3_txt
0x38e3062 move_ONtoOFF_init
0x38e3074 mv_push_init_fumi
0x38e3086 move_jump_start
0x38e3096 h_op_3d_fra_txt
0x38e30a6 zexl_000_00580
0x38e30b5 zexl_000_13461
0x38e30c4 Nes_pal_exl_02416
0x38e30d6 _kakusiana_room_9SegmentBssStart
0x38e30f7 _object_cneSegmentTextEnd
0x38e3111 _rcp_cfbSegmentBssEnd
0x38e3127 Z2_KinSta1_grp_grass06
0x38e313e n_door_model
0x38e314b T_Polygon_CommonEdge
0x38e3160 zel1000_100F
0x38e316d na_sword_charge_pitch_table
0x38e3189 Nes_pal_exl_03332
0x38e319b sirimochi_anim_tbl
0x38e31ae _Z2_SEA_room_9SegmentDataStart
0x38e31cd _ovl_En_ZodSegmentBssStart
0x38e31e8 kakusiana_grp_r08_ji
0x38e31fd Z2_ikninside_grp_room00
0x38e3215 fz_torch4_3_TX_txt
0x38e3228 dora_hontai_model
0x38e323a I2_sekihiD_R00_model
0x38e324f h_file_1_fra_txt
0x38e3260 zexl_000_03334
0x38e326f zexl_000_04154
0x38e327e osViSetXScale
0x38e328c gfxprint_rainbow_txtr
0x38e32a2 .z2_syateki_mori_room_0.text.keep
0x38e32c4 _ovl_Bg_Haka_CurtainSegmentDataEnd
0x38e32e7 _ovl_Obj_SpinyrollSegmentTextStart
0x38e330a z2_ichiba_grp_g759
0x38e331d Z2_last_link_5_ground_shape_status
0x38e3340 move_ma_amnesia_stop
0x38e3355 clink_normal_okarina_walkB_anim_tbl
0x38e3379 _object_gi_rupySegmentRomStart
0x38e3398 _object_gi_sunmaskSegmentBssStart
0x38e33ba _object_d_liftSegmentTextStart
0x38e33d9 _ovl_Obj_FunenSegmentTextStart
0x38e33f8 z2_yadoya_grp_kabe_r02
0x38e340f Z2_SEA_grp_g3740
0x38e3420 Z2_PIRATE_grp_room02_tank2
0x38e343b v2_daytelop_ger_last_02_txt
0x38e3457 wiz_headA_model
0x38e3467 syateki_okuta_actor_get_wait_init
0x38e3489 zexl_000_10948
0x38e3498 zel1000_1001
0x38e34a5 _object_an4SegmentEnd
0x38e34bb _ovl_En_MnkSegmentEnd
0x38e34d1 _ovl_En_Test3SegmentRomEnd
0x38e34ec _object_lastdaySegmentBssEnd
0x38e3509 _ovl_En_OwlSegmentTextEnd
0x38e3523 _ovl_En_ViewerSegmentBssStart
0x38e3541 lod_z2_00keikoku_grp_hunsui2T
0x38e355f z2_00keikoku_grp_mon_umi3
0x38e3579 z2_syateki_mori_grp_turu
0x38e3592 Y2_hakaishi04_txt
0x38e35a4 Aob_Lte3_model
0x38e35b3 En_CowTail_Actor_move
0x38e35c9 zexl_000_08531
0x38e35d8 zexl_000_08617
0x38e35e7 PlayerInfo
0x38e35f2 Nes_pal_exl_01579
0x38e3604 _ovl_En_Ending_Hero4SegmentStart
0x38e3625 _object_boss07SegmentTextStart
0x38e3644 _object_gi_bottleSegmentDataEnd
0x38e3664 _ovl_En_RsnSegmentDataStart
0x38e3680 _ovl_Obj_GhakaSegmentDataStart
0x38e369f _ovl_En_FuSegmentBssEnd
0x38e36b7 lod_z2_yadoya_grp_r03d_nuke
0x38e36d3 z2_30gyoson_grp_yanekazari2T
0x38e36f0 Bg_Iknv_Obj_Actor_ct
0x38e3705 En_Mm2_Actor_draw
0x38e3717 mode_move_pamet_init
0x38e372c gi_ghost_modelT
0x38e373c sFRm_FlashWriteArray_sync
0x38e3756 _object_smtowerSegmentRomEnd
0x38e3773 _object_doraSegmentRomStart
0x38e378f _ovl_Obj_OcarinaliftSegmentEnd
0x38e37ae _ovl_En_Encount2SegmentRomEnd
0x38e37cc _z2_yadoya_room_1SegmentTextEnd
0x38e37ec _Z2_INISIE_R_room_11SegmentTextStart
0x38e3811 _object_botihasiraSegmentTextEnd
0x38e3832 _object_ge1SegmentBssEnd
0x38e384b _ovl_En_Fall2SegmentBssEnd
0x38e3866 _ovl_Obj_TreeSegmentTextEnd
0x38e3882 _ovl_En_Tag_ObjSegmentDataEnd
0x38e38a0 _ovl_Obj_Takaraya_WallSegmentTextStart
0x38e38c7 z2_town_grp_g866T
0x38e38d9 Z2_last_zora_grp_water00T
0x38e38f3 z2_witch_shop_grp_ju_tan_kuro
0x38e3911 sb_06
0x38e3917 fr_bodytop_model
0x38e3928 move_block_wait
0x38e3938 Obj_Dora_actor_draw
0x38e394c mode_go_home_wait
0x38e395e link_fighter_power_kiru_wait_anim_tbl_rom_trs_info
0x38e3991 CC_GetAtp
0x38e399b zexl_000_02165
0x38e39aa zexl_000_04686
0x38e39b9 DirtyWave
0x38e39c3 Nes_pal_exl_10343
0x38e39d5 Nes_pal_exl_10101
0x38e39e7 _object_kgySegmentEnd
0x38e39fd .Z2_hakugin_room_8.text.keep
0x38e3a1a .object_gi_romanimask.data.keep
0x38e3a3a _ovl_Obj_Kendo_KanbanSegmentBssStart
0x38e3a5f _ovl_fbdemo_triforceSegmentDataStart
0x38e3a84 z2_35taki_n2_kabe03_numa_rgb_rgba16
0x38e3aa8 Z2_SEA_grp_BLU0b_ROL03
0x38e3abf z2_posthouse_grp_tana
0x38e3ad5 En_Invadepoh_actor_move_dog_dma_wait
0x38e3afa zexl_000_08375
0x38e3b09 zel7000_7008
0x38e3b16 _Z2_SEA_room_8SegmentEnd
0x38e3b2f _z2_labo_sceneSegmentTextStart
0x38e3b4e _object_geldbSegmentBssStart
0x38e3b6b z2_12hakuginmae_grp_ice01
0x38e3b85 z2_20sichitai_grp_r01_numaT
0x38e3ba1 iceb_kihon_mdl_tbl
0x38e3bb4 En_Hg_demo_init
0x38e3bc4 En_Ma_Yto_ItemGet_talk_check_init
0x38e3be6 bg_asking_soft_anim_tbl_info
0x38e3c03 Bg_Crace_Movebg_actor_draw
0x38e3c1e Boss_03_Actor_dt
0x38e3c2f mode_ende_check
0x38e3c3f _icon_item_fra_staticSegmentRomStart
0x38e3c64 link_waitF_heat1_20f_anim_tbl_rom_trs_info
0x38e3c8f zexl_000_03628
0x38e3c9e zexl_000_04734
0x38e3cad zexl_000_05208
0x38e3cbc zexl_000_08536
0x38e3ccb zexl_000_10809
0x38e3cda g_bubble_model
0x38e3ce9 player_after_draw
0x38e3cfb _object_gi_bottleSegmentRomEnd
0x38e3d1a _z2_yadoya_sceneSegmentTextEnd
0x38e3d39 _ovl_En_AniSegmentTextEnd
0x38e3d53 z2_town_grp_11yane
0x38e3d66 eg_02_OPA_txt
0x38e3d74 Obj_Boat_Actor_demo_move
0x38e3d8d zexl_000_00545
0x38e3d9c zexl_000_10562
0x38e3dab zel7000_7043
0x38e3db8 _object_f40_objSegmentEnd
0x38e3dd2 _ovl_En_EstoneSegmentStart
0x38e3ded .Z2_INISIE_N_room_1.data.keep
0x38e3e0b .object_niw.data.keep
0x38e3e21 .ovl_Demo_Getitem.text.keep
0x38e3e3d _object_syotenSegmentDataEnd
0x38e3e5a _ovl_Obj_ToudaiSegmentDataEnd
0x38e3e78 Z2_ReDead_grp_door0d
0x38e3e8d z2_30gyoson_n2_labo02
0x38e3ea3 dns_higeL_model
0x38e3eb3 S_Goro_talk3
0x38e3ec0 z2_sekihi_BGDataInfo
0x38e3ed5 En_Dodongo_Profile
0x38e3ee8 item_clear_setting
0x38e3efb zel2000_208E
0x38e3f08 zel4000_409F
0x38e3f15 Nes_pal_exl_01501
0x38e3f27 _ovl_En_SdaSegmentRomStart
0x38e3f42 .Z2_hakashita_room_1.data.keep
0x38e3f61 _scene_texture_01SegmentBssStart
0x38e3f82 _ovl_Bg_Tobira01SegmentTextEnd
0x38e3fa1 _ovl_Obj_Kibako2SegmentBssEnd
0x38e3fbf _ovl_En_Encount2SegmentTextEnd
0x38e3fde z2_f01_b_c_s20rg03_CI00_pal
0x38e3ffa z2_22dekucity_grp_r00_hasi
0x38e4015 Z2_castle_grp_r02_yuka
0x38e402c z2_13hubukinomiti_demo_0_info
0x38e404a jso_momoR_model
0x38e405a d_htki01_txt
0x38e4067 bomb2_1_txt
0x38e4073 mode_ice_rot
0x38e4080 zexl_000_02008
0x38e408f vibctl2_move
0x38e409c zel0000_00A7
0x38e40a9 _object_kinsta1_objSegmentRomEnd
0x38e40ca _object_ishiSegmentTextStart
0x38e40e7 z2_26sarunomori_grp_r02_ha1T
0x38e4104 lod_z2_31misaki_grp_sango5
0x38e411f Z2_INISIE_R_3_info
0x38e4132 z2_milk_bar_u2_m_sara
0x38e4148 z2_toudai_modelT
0x38e4159 Bg_Iknin_Susceil_actor_dt
0x38e4173 zexl_000_02122
0x38e4182 zexl_000_04753
0x38e4191 zexl_000_05676
0x38e41a0 Nad_InitZelUmad
0x38e41b0 Nes_pal_exl_02352
0x38e41c2 _object_link_mask_truthSegmentRomStart
0x38e41e9 .z2_fisherman_scene.text.keep
0x38e4207 .ovl_Obj_Kzsaku.data.keep
0x38e4221 .ovl_Obj_Kendo_Kanban.data.keep
0x38e4241 _Z2_ikninside_room_1SegmentDataStart
0x38e4266 _object_gi_bosskeySegmentDataStart
0x38e4289 _ovl_En_S_GoroSegmentDataStart
0x38e42a8 z2_backtown_grp_tutaT
0x38e42be db_P_tobidasu_mdl_tbl
0x38e42d4 En_Jgame_Tsn_game
0x38e42e6 set_animetion_data2
0x38e42fa Demo_Getitem_Actor_dt
0x38e4310 Obj_Iceblock_actor_draw
0x38e4328 En_Dg_Actor_dt
0x38e4337 mode_small_move_init
0x38e434c Actor_draw_actor_no_culling_check2
0x38e436f randam_quake
0x38e437c game_main_draw
0x38e438b Nes_pal_exl_10913
0x38e439d _z2_12hakuginmae_room_0SegmentEnd
0x38e43bf _object_yasiSegmentRomStart
0x38e43db _ovl_Bg_Kin2_ShelfSegmentRomEnd
0x38e43fb z2_f41_grp_g206
0x38e440b z2_bandroom_grp_miz_03T
0x38e4423 pob_handL_model
0x38e4433 sk_kyojin_sagasu_loop_soft_anim_tbl_info
0x38e445c blrlefx_PA_AC_model
0x38e4470 Effect_SS2_G_Ripple_ct
0x38e4487 link_anchor_defense_long_hitL_anim_tbl_rom_trs_info
0x38e44bb zexl_000_13420
0x38e44ca v2_32_bottle_26_txt
0x38e44de Na_StopParallelBgm
0x38e44f1 link_uma_stop_muti_anim_tbl
0x38e450d __osInitialize_autodetect
0x38e4527 .Z2_hakashita_room_1.text.keep
0x38e4546 z2_14yukidamanomiti_n2_yukikabe01
0x38e4568 z2_witch_shop_u2_kumo01
0x38e4580 bus_jump_soft_anim_tbl_info
0x38e459c move_break_init
0x38e45ac in_03_txt
0x38e45b6 h_op_3d_spa_txt
0x38e45c6 zexl_000_04360
0x38e45d5 zexl_000_10209
0x38e45e4 zexl_000_10525
0x38e45f3 zexl_000_13428
0x38e4602 zel0000_0028
0x38e460f Nes_pal_exl_01371
0x38e4621 _ovl_Obj_BigicicleSegmentStart
0x38e4640 .ovl_En_Ma_Yto.data.keep
0x38e4659 z2_20sichitai2_n2_jan13_CI06_pal
0x38e467a w2_kozeC
0x38e4683 Obj_Purify_actor_move
0x38e4699 nsk_kunekuneaD_soft_anim_tbl_info
0x38e46bb mv_stopBgCheck
0x38e46ca bom_chu_model
0x38e46d8 mode_jump_init
0x38e46e7 Nes_pal_exl_13466
0x38e46f9 Nes_pal_exl_08607
0x38e470b Nes_pal_exl_01506
0x38e471d _Z2_ikninside_room_0SegmentEnd
0x38e473c _object_bubbleSegmentStart
0x38e4757 _ovl_Obj_Y2liftSegmentRomStart
0x38e4776 _ovl_En_GiantSegmentStart
0x38e4790 .Z2_PIRATE_room_2.text.keep
0x38e47ac .z2_ikana_room_2.data.keep
0x38e47c7 .object_oyu.data.keep
0x38e47dd .object_yukimura_obj.data.keep
0x38e47fc z2_clocktower_d2_ct03
0x38e4812 Z2_kaizoku_grp_gaiheki_topL
0x38e482e z2_bowling_grp_kabe2
0x38e4843 mode_mogaku_init
0x38e4854 mask_select_move
0x38e4865 ZeroVec
0x38e486d pn_maskoffstart_anim_tbl_rom_trs_info
0x38e4893 zexl_000_05961
0x38e48a2 GetTimeEffectCol_A
0x38e48b5 v2_time_countdown_9_txt
0x38e48cd _kakusiana_room_12SegmentEnd
0x38e48ea _Z2_KINdan2_room_0SegmentRomStart
0x38e490c .object_fire_wall.data.keep
0x38e4928 _hiliteSegmentRomStart
0x38e493f _object_wdor04SegmentBssEnd
0x38e495b _ovl_Effect_Ss_BubbleSegmentTextEnd
0x38e497f z2_clocktower_d2_k03_rgb_rgba16
0x38e499f z2_f41_d2_rb32
0x38e49ae lod_z2_11goronnosato2_grp_iwasima
0x38e49d0 zexl_000_06405
0x38e49df Player_actor_draw
0x38e49f1 Nap_WaitVsync
0x38e49ff _ovl_Oceff_Wipe5SegmentEnd
0x38e4a1a .z2_labo_scene.data.keep
0x38e4a33 _ovl_Obj_PurifySegmentTextEnd
0x38e4a51 _ovl_Demo_Tre_LgtSegmentBssStart
0x38e4a72 z2_20sichitai2_grp_r00_ki4_2
0x38e4a8f mode_wall_wait
0x38e4a9e pg_punchAend_anim_tbl_rom_trs_info
0x38e4ac1 zexl_000_09021
0x38e4ad0 _g_pn_10SegmentEnd
0x38e4ae3 zel2000_2060
0x38e4af0 zel3000_3073
0x38e4afd zel6000_601B
0x38e4b0a Nes_pal_exl_13462
0x38e4b1c _Z2_KINdan2_sceneSegmentTextEnd
0x38e4b3c _object_andSegmentDataStart
0x38e4b58 _object_hunsuiSegmentTextEnd
0x38e4b75 _object_bombfSegmentDataEnd
0x38e4b91 z2_boti_grp_g11
0x38e4ba1 z2_31misaki_n2_sango10_rgb_rgba16
0x38e4bc3 z2_20sichitai2_grp_g782T
0x38e4bdc Bob_07_CI00_txt
0x38e4bec goron_urusaina_soft_anim_tbl_info
0x38e4c0e mori_control_game
0x38e4c20 _ovl_Obj_TreeSegmentStart
0x38e4c3a .ovl_En_Wf.text.keep
0x38e4c4f _Z2_KinSta1_room_0SegmentDataStart
0x38e4c72 _Z2_INISIE_N_room_8SegmentDataEnd
0x38e4c94 _Z2_INISIE_N_room_5SegmentBssStart
0x38e4cb7 _ovl_En_Hint_SkbSegmentBssEnd
0x38e4cd5 _ovl_Effect_Ss_G_SpkSegmentTextEnd
0x38e4cf8 _sys_work1SegmentRomEnd
0x38e4d10 z2_sonchonoie_grp_1_happaT
0x38e4d2b hnt_swordLV2_model
0x38e4d3e pam_eye03_CI00_TA_txt
0x38e4d54 Actor_Environment_Tbox_Check
0x38e4d71 Obj_Yasi_Profile
0x38e4d82 zexl_000_05631
0x38e4d91 do_action_navi_set
0x38e4da4 _z2_ikanamae_room_0SegmentEnd
0x38e4dc2 _ovl_Bg_Ikana_RaySegmentRomEnd
0x38e4de1 Z2_Random_grp_HEART04_1
0x38e4df9 z2_labo_grp_kazari1__edge
0x38e4e13 Z2_INISIE_R_m2_IK_nWL03
0x38e4e2b Boj_Rasi3_model
0x38e4e3b in2_14_CI00_txt
0x38e4e4b move_slide
0x38e4e56 zexl_000_08745
0x38e4e65 Nes_pal_exl_03466
0x38e4e77 Nes_pal_exl_03059
0x38e4e89 Nes_pal_exl_03016
0x38e4e9b _ovl_En_AhSegmentEnd
0x38e4eb0 .object_hintnuts.text.keep
0x38e4ecb .ovl_En_M_Thunder.data.keep
0x38e4ee7 _Z2_DANPEI_room_0SegmentTextEnd
0x38e4f07 _ovl_En_Daiku2SegmentTextStart
0x38e4f26 _ovl_En_DnbSegmentBssStart
0x38e4f41 _ovl_En_Boj_05SegmentTextStart
0x38e4f60 kakusiana_6_info
0x38e4f71 z2_alley_d2_tk08_rgb_rgba16
0x38e4f8d lod_z2_clocktower_grp_okujou_in
0x38e4fad z2_toride_grp_g251
0x38e4fc0 Aob_kosi_model
0x38e4fcf gg_eye03_OPA
0x38e4fdc En_Fu_Mato_break_init
0x38e4ff2 goron_mimawasu_soft_anim_tbl_info
0x38e5014 bsl_gel_model
0x38e5022 lz_LarmA_model
0x38e5031 zexl_000_02192
0x38e5040 zexl_000_13169
0x38e504f na_oca_key_wait_count
0x38e5065 Nes_pal_exl_09058
0x38e5077 _ovl_En_GgSegmentRomEnd
0x38e508f jpgERGBADataEnd
0x38e509f .object_gi_bottle_22.text.keep
0x38e50be z2_toride_grp_isoT
0x38e50d1 i2_icebw
0x38e50da Trt_CursorAnimation
0x38e50ee nsk_defaultO_mdl_info
0x38e5104 zexl_000_01634
0x38e5113 zel0000_00CD
0x38e5120 _sys_cfb1hSegmentBssStart
0x38e513a alink_udetate_anim_tbl
0x38e5151 _z2_11goronnosato2_room_0SegmentStart
0x38e5177 _Z2_castle_room_2SegmentEnd
0x38e5193 _object_gi_rupySegmentStart
0x38e51af _ovl_En_SnowmanSegmentStart
0x38e51cb _ovl_Obj_SyokudaiSegmentRomStart
0x38e51ec osViSetEvent
0x38e51f9 .ovl_Bg_Open_Spot.data.keep
0x38e5215 .ovl_Obj_Tsubo.text.keep
0x38e522e _object_ladderSegmentBssStart
0x38e524c _ovl_Obj_HamishiSegmentDataEnd
0x38e526b z2_26sarunomori_0_info
0x38e5282 Z2_DANPEI_0_info
0x38e5293 Z2_PIRATE_grp_room09_otikaetsuro
0x38e52b4 Z2_PIRATE_grp_room03_yari2
0x38e52cf z2_omoya_grp_r00_wara__edge
0x38e52eb kdz_oppo3_model
0x38e52fb kamome_fly_soft_anim_tbl_info
0x38e5319 Bg_Sinkai_Kabe_actor_move
0x38e5333 mv_carry
0x38e533c zexl_000_01140
0x38e534b zexl_000_10467
0x38e535a _Z2_INISIE_N_room_5SegmentEnd
0x38e5378 _object_obj_milk_binSegmentRomStart
0x38e539c _ovl_En_Tag_ObjSegmentRomStart
0x38e53bb z2_ichiba_grp_g821T
0x38e53cf z2_f01C_grp_f01_00
0x38e53e2 ru2_matsu_mdl_tbl
0x38e53f4 rm_swariutumuku_soft_anim_tbl_info
0x38e5417 mode_nomal_talk_check
0x38e542d m_FBossShutter1_model
0x38e5443 keepon_camerawork_01
0x38e5458 distance_between
0x38e5469 Effect_footmark_Info_proc
0x38e5483 zexl_000_01567
0x38e5492 Nes_pal_exl_03352
0x38e54a4 _kakusiana_sceneSegmentDataEnd
0x38e54c3 _object_ds2nSegmentBssEnd
0x38e54dd z2_17setugen2_evw_anime
0x38e54f5 iwa4_16rgba_txt
0x38e5505 Obj_Hariko_neck_swing
0x38e551b pog_escape_soft_anim_tbl_info
0x38e5539 mv_sleep
0x38e5542 zexl_000_00288
0x38e5551 zexl_000_05114
0x38e5560 zexl_000_06477
0x38e556f z_nop
0x38e5575 decideHegiht
0x38e5582 zel5000_502B
0x38e558f _sys_cfb0lSegmentRomEnd
0x38e55a7 Nas_FlushBank
0x38e55b5 Nes_pal_exl_01567
0x38e55c7 pg_gakkiplay_anim_tbl
0x38e55dd _ovl_Bg_LadderSegmentEnd
0x38e55f6 _Z2_castle_room_9SegmentBssEnd
0x38e5615 _z2_20sichitai2_room_1SegmentDataEnd
0x38e563a _object_tanron4SegmentBssEnd
0x38e5657 _object_gi_bottle_22SegmentDataStart
0x38e567c Z2_DANPEI_grp_room02_nukeA_kabe5
0x38e569d z2_ikana_grp_g435
0x38e56af gla_04_CI00_txt
0x38e56bf re_dead_wait_20f_mdl_tbl
0x38e56d8 En_Akindonuts_boyon
0x38e56ec Baba_dmmy
0x38e56f6 m2_SEAhunsui20_5_BGDataInfo
0x38e5712 Obj_Ghaka_talk_init
0x38e5726 om_downpose_soft_anim_tbl_info
0x38e5745 lasboss05_16rgba_txt2
0x38e575b shn_eye01_txt
0x38e5769 ha_jump100_soft_anim_tbl_info
0x38e5787 pn_gakkistart_holnB_key
0x38e579f zexl_000_03351
0x38e57ae zexl_000_10519
0x38e57bd zexl_000_10905
0x38e57cc zexl_000_10961
0x38e57db zel0400_040E
0x38e57e8 zel4000_4018
0x38e57f5 Nas_SetDelayLineParam
0x38e580b Nes_pal_exl_01526
0x38e581d _object_fire_wallSegmentStart
0x38e583b __osTimerInterrupt
0x38e584e _ovl_Dm_Char06SegmentTextStart
0x38e586d bump_texture_0_0_txt
0x38e5882 z2_26sarunomori_grp_r08_upper
0x38e58a0 z2_31misaki_grp_zoraT
0x38e58b6 z2_30gyoson_grp_sikui3
0x38e58cd z2_tenmon_dai_grp_sp_2T
0x38e58e5 z2_20sichitai2_grp_r00_hasigo2T
0x38e5905 bsb_start_mdl_tbl
0x38e5917 d2_bhaka03
0x38e5922 ust_tail03_model
0x38e5933 ruto_end_furimuki_soft_anim_tbl_info
0x38e5958 T_BGCheckAlloc_ct
0x38e596a zexl_000_10049
0x38e5979 Nes_pal_exl_01916
0x38e598b _Z2_SEA_room_0SegmentStart
0x38e59a6 _object_kibako2SegmentRomEnd
0x38e59c3 _z2_ichiba_room_0SegmentDataEnd
0x38e59e3 _ovl_Bg_Kin2_ShelfSegmentDataStart
0x38e5a06 _ovl_En_MinislimeSegmentTextEnd
0x38e5a26 _ovl_En_BubbleSegmentBssEnd
0x38e5a42 Z2_last_link_grp_wall07
0x38e5a5a z2_30gyoson_info
0x38e5a6b Z2_DANPEI2test_Y2_DP2_GI00_rgb_i4
0x38e5a8d Z2_KINdan2_grp_SK1
0x38e5aa0 Z2_KINdan2_grp_WL00_2
0x38e5ab6 z2_witch_shop_grp_houki__edge
0x38e5ad4 kz_saku_model
0x38e5ae2 bjt_wait_soft_anim_tbl_info
0x38e5afe bsl_aisatsuDEMO_soft_anim_tbl_info
0x38e5b21 En_Kame_Profile
0x38e5b31 zexl_000_04693
0x38e5b40 bottle_change_setting
0x38e5b56 zel7100_715F
0x38e5b63 Nes_pal_exl_05527
0x38e5b75 _Z2_last_deku_sceneSegmentRomStart
0x38e5b98 _ovl_Obj_FlowerpotSegmentRomStart
0x38e5bba aspMainDataEnd
0x38e5bc9 .Z2_OPENINGdan_room_0.text.keep
0x38e5be9 _object_glaSegmentTextEnd
0x38e5c03 _ovl_En_BombersSegmentTextStart
0x38e5c23 _ovl_Boss_01SegmentTextStart
0x38e5c40 Z2_hakugin_bs_grp_outwallFF
0x38e5c5c z2_13hubukinomiti_0_ground_shape_status
0x38e5c84 light2_model
0x38e5c91 uch_wait_body_soft_anim_tbl_info
0x38e5cb2 Bg_Goron_Oyu_appear_init
0x38e5ccb v2_mask_10_modelT
